虎牙,#genre#
斗鱼-刘德华,http://epg.112114.xyz/douyu/2516864#http://maomao.kandiantv.cn/douyu1.php?id=2516864
斗鱼-??奶瓶??,http://epg.112114.xyz/douyu/6655271#http://maomao.kandiantv.cn/douyu1.php?id=6655271
斗鱼-恐怖电影,http://epg.112114.xyz/douyu/9275635#http://maomao.kandiantv.cn/douyu1.php?id=9275635
斗鱼-??凌儿??,http://epg.112114.xyz/douyu/1377142#http://maomao.kandiantv.cn/douyu1.php?id=1377142
斗鱼-林正英,http://epg.112114.xyz/douyu/218859#http://maomao.kandiantv.cn/douyu1.php?id=218859
斗鱼-女神金,http://epg.112114.xyz/douyu/747764#http://maomao.kandiantv.cn/douyu1.php?id=747764
斗鱼-胡八一,http://epg.112114.xyz/douyu/7701735#http://maomao.kandiantv.cn/douyu1.php?id=7701735
斗鱼-胡八一2,http://epg.112114.xyz/douyu/7517784#http://maomao.kandiantv.cn/douyu1.php?id=7517784
斗鱼-小宇影院,http://epg.112114.xyz/douyu/323876#http://maomao.kandiantv.cn/douyu1.php?id=323876
斗鱼-恐怖丧尸鬼片,http://epg.112114.xyz/douyu/263824#http://maomao.kandiantv.cn/douyu1.php?id=263824
斗鱼-表妹影院,http://epg.112114.xyz/douyu/5423#http://maomao.kandiantv.cn/douyu1.php?id=5423
斗鱼-邦德影院,http://epg.112114.xyz/douyu/9292499#http://maomao.kandiantv.cn/douyu1.php?id=9292499
斗鱼-科幻动作灾难,http://epg.112114.xyz/douyu/248753#http://maomao.kandiantv.cn/douyu1.php?id=248753
斗鱼-荒野建造者,http://epg.112114.xyz/douyu/9611578#http://maomao.kandiantv.cn/douyu1.php?id=9611578
斗鱼-野外生存合集,http://epg.112114.xyz/douyu/3968984#http://maomao.kandiantv.cn/douyu1.php?id=3968984
斗鱼-历史 军事,http://epg.112114.xyz/douyu/4870914#http://maomao.kandiantv.cn/douyu1.php?id=4870914
斗鱼-悉奇故事,http://epg.112114.xyz/douyu/9401473#http://maomao.kandiantv.cn/douyu1.php?id=9401473
斗鱼-鬼兄奇谈,http://epg.112114.xyz/douyu/8722254#http://maomao.kandiantv.cn/douyu1.php?id=8722254
斗鱼-鬼叔怪谈,http://epg.112114.xyz/douyu/2871394#http://maomao.kandiantv.cn/douyu1.php?id=2871394
斗鱼-都市夜魔人老王,http://epg.112114.xyz/douyu/610972#http://maomao.kandiantv.cn/douyu1.php?id=610972
斗鱼-历史故事,http://epg.112114.xyz/douyu/10217961#http://maomao.kandiantv.cn/douyu1.php?id=10217961
斗鱼-畅听民间故事,http://epg.112114.xyz/douyu/10854654#http://maomao.kandiantv.cn/douyu1.php?id=10854654
斗鱼-羽伞恐怖故事,http://epg.112114.xyz/douyu/309162#http://maomao.kandiantv.cn/douyu1.php?id=309162
斗鱼-老烟斗鬼故事,http://epg.112114.xyz/douyu/2337939#http://maomao.kandiantv.cn/douyu1.php?id=2337939
斗鱼-听故事看故事,http://epg.112114.xyz/douyu/6933989#http://maomao.kandiantv.cn/douyu1.php?id=6933989
斗鱼-小小鹿故事馆,http://epg.112114.xyz/douyu/9442889#http://maomao.kandiantv.cn/douyu1.php?id=9442889
斗鱼-经典故事相声,http://epg.112114.xyz/douyu/10139405#http://maomao.kandiantv.cn/douyu1.php?id=10139405
斗鱼-冬粮说故事,http://epg.112114.xyz/douyu/5192695#http://maomao.kandiantv.cn/douyu1.php?id=5192695
斗鱼-听书坊睡前故事,http://epg.112114.xyz/douyu7422897/#http://maomao.kandiantv.cn/douyu1.php?id=7422897
斗鱼-民间故事,http://epg.112114.xyz/douyu/9682807#http://maomao.kandiantv.cn/douyu1.php?id=9682807

歪歪频道,#genre#
电影台54,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26623173
电影台55,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29170933
电影台56,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=14503914
电影台57,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
电影台58,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29900720
电影台59,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
电影台60,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29958059
电影台61,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=76101626
电影台62,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24921161
电影台63,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
电影台64,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227227
悦悦电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351537467
后宫电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351517815
帝艺电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1350670730
香港电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29900720
港片电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28751126
英叔全集经典鬼片[1280•720],http://mmitv.top/pltv/yy.php?id=1354869861
英叔全集电影[1280•720],http://mmitv.top/pltv/yy.php?id=1353685311
港片鬼片500部[1280•720],http://mmitv.top/pltv/yy.php?id=1353059120
周星驰经典搞笑堵片[1280•720],http://mmitv.top/pltv/yy.php?id=1353881242
好片看不停[1280•720],http://mmitv.top/pltv/yy.php?id=28205255
武侠经典电影 永恒不变[1280•720],http://mmitv.top/pltv/yy.php?id=1353587611
电影 超好看[800•600],http://mmitv.top/pltv/yy.php?id=29460894
欧美科幻[1280*720],http://mmitv.top/pltv/yy.php?id=37988782
成龙经典动作 搞笑[1280•720],http://mmitv.top/pltv/yy.php?id=34460526
电视剧神探狄仁杰[1280•720],http://mmitv.top/pltv/yy.php?id=38338029
鬼吹灯全集[1280•720],http://mmitv.top/pltv/yy.php?id=1331686180
林正英僵尸 鬼片[1280•720],http://mmitv.top/pltv/yy.php?id=30668277
林正英僵尸鬼片[1280•720],http://mmitv.top/pltv/yy.php?id=34229877
高清蓝光亮剑[800•600],http://mmitv.top/pltv/yy.php?id=1353392400
鹿鼎记高清经典[800•600],http://mmitv.top/pltv/yy.php?id=28265277
一起来看电影吧[800•600],http://mmitv.top/pltv/yy.php?id=1354210357
动漫斗罗斗破超清,http://mmitv.top/pltv/yy.php?id=28796627
重案六组国产破案,http://mmitv.top/pltv/yy.php?id=33567888
神雕侠侣倚天屠龙[800•600],http://mmitv.top/pltv/yy.php?id=1351762426
《地下交通站》[800•600],http://mmitv.top/pltv/yy.php?id=29907996
电视剧[800•600],http://mmitv.top/pltv/yy.php?id=29216766
TVB港剧[800•600],http://mmitv.top/pltv/yy.php?id=38525272
武侠玄幻[800•600],http://mmitv.top/pltv/yy.php?id=28099939
康熙微服私访记[800•600],http://mmitv.top/pltv/yy.php?id=1352811698
港剧悬疑破案[800•600],http://mmitv.top/pltv/yy.php?id=10425097

哔哩,#genre#
24小时连播蓝胖子,http://zzy789.xyz/bili.php?id=482946
24小时动漫直播间,http://zzy789.xyz/bili.php?id=279430
樱桃小丸子蜡笔小新蓝光特别版,http://zzy789.xyz/bili.php?id=21614203
樱桃小丸子台配国语24小时轮播,http://zzy789.xyz/bili.php?id=23242774
海绵宝宝文明观看素质弹幕,http://zzy789.xyz/bili.php?id=61834
蜡笔小新国语高清_24小时直播哦！,http://zzy789.xyz/bili.php?id=10375360
蜡笔小新绝版画质,http://zzy789.xyz/bili.php?id=21570935
蜡笔小新24h睡觉背景音,http://zzy789.xyz/bili.php?id=11579951
蜡笔小新,http://zzy789.xyz/bili.php?id=1895574
蜡笔小新国语轮播,http://zzy789.xyz/bili.php?id=22765729
日语配音24H陪你看蜡笔小新~,http://zzy789.xyz/bili.php?id=24609114
蜡笔小新全集高清在线24h播放,http://zzy789.xyz/bili.php?id=23190944
国语超清犬夜叉-乱马-童年向轮播,http://zzy789.xyz/bili.php?id=11224983
中华小当家/中华一番东方零食总部,http://zzy789.xyz/bili.php?id=655291
四驱兄弟/爆走兄弟WGPMAX,http://zzy789.xyz/bili.php?id=10544270
飞哥与小佛,http://zzy789.xyz/bili.php?id=5759023
飞出个未来Futurama蓝光下饭神剧,http://zzy789.xyz/bili.php?id=1954990
童年回忆丨守护甜心丨全三季轮播,http://zzy789.xyz/bili.php?id=14434
开心汉堡店怪诞小镇24h轮播,http://zzy789.xyz/bili.php?id=2308015
经典番剧/动漫/剧场版24时轮播,http://zzy789.xyz/bili.php?id=21751462
童年回忆X百变小樱7X24最全资源轮播,http://zzy789.xyz/bili.php?id=34340
爷青回中华小子25x8不间断直播,http://zzy789.xyz/bili.php?id=22194340
经典功夫,http://epg.112114.xyz/bili/21715386#http://106.53.212.251/daili/bili.php?id=21715386
经典动漫（推理、童年、灵异）,http://zzy789.xyz/bili.php?id=4089143
咱们裸熊！24小时循环直播！,http://zzy789.xyz/bili.php?id=11168667
动画＆电影合集_随缘播放,http://zzy789.xyz/bili.php?id=24511160
童年终极大东系列+独家画质终极三国,http://106.53.212.251/daili/bili.php?id=22587179
一大头的包+蜡笔小新国语高清_24小时直播哦！,http://106.53.212.251/daili/bili.php?id=10375360
武林外传好看呀+24h铁齿铜牙纪晓岚1_4部,http://106.53.212.251/daili/bili.php?id=23900931
奶盖酱er+4K60帧特摄放映室,http://106.53.212.251/daili/bili.php?id=7076493
0度Q+欧美流行音乐电台+游戏用+24小时不间断,http://106.53.212.251/daili/bili.php?id=12537097
 小雪_o+4K修复就算这样_也要笑着去努力...,http://106.53.212.251/daili/bili.php?id=23172056
橙子影1,https://epg.112114.xyz/bili/23318788
橙子影2,https://epg.112114.xyz/bili/21571201
魔幻旋律+A.Family.in.the.NE,http://106.53.212.251/daili/bili.php?id=75688

咪咕,#genre
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
网络热门歌曲点击切换,https://api.vvhan.com/api/rand.music?sort=%E7%83%AD%E6%AD%8C%E6%A6%9C
小姐姐轮播直播点击换,http://wmsp.cc/video.php
抖音轮播直播点击切换,http://mmitv.top/test/douyin.php?id=top
花椒轮播直播点击切换,http://mmitv.top/test/hjzb.php?id=top
6间房轮播直播点击切换,http://mmitv.top/test/6room.php?id=top
千帆轮播直播点击切换,http://mmitv.top/test/qf56.php?id=top
我秀轮播直播点击切换,http://mmitv.top/test/woxiu.php?id=top
快手轮播直播点击切换,http://mmitv.top/test/ks.php
橙子一台,https://ip3731198171.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/768410/live_1849890871_69368354.m3u8?
橙子二台,https://ip3747975387.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/214875/live_457200741_74685781.m3u8
橙子三台 ,https://ip3722557046.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/133179/live_1001126625_48904870.m3u8?
橙子四台 ,https://ip3714420955.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/743745/live_1755442628_48682447.m3u8
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
TVB剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/631354620
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
葛优作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315456
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
电影台50,http://bp-caster.bestv.com.cn/494/1/video.m3u8
隆化电影,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
平泉电影,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
双滦电影,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
兴隆电影,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
少林剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
黄金剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
武侠剧场1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
武侠剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
古装剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351814644
传奇剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227153
假期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
国际剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
抗战老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
经典贺岁,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
喜剧经典,http://epg.112114.xyz/douyu/9650887
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
天映经典,http://gxfrg007.8800.org:8282/tsfile/live/1053_1.m3u8
芒果电视,http://183.251.61.250/PLTV/88888888/224/3221226887/index.m3u8
经典放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/685902551
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
精彩电视剧,http://111.20.33.93/TVOD/88888893/224/3221226012/index.m3u8
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8
苏州电影娱乐,https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8

电影,#genre#
CHC动作电影[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
午夜影院,https://pull.kktv8.com/livekktv/99592190.flv
女神影院,https://pull.kktv8.com/livekktv/99350550.flv
女神经典,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
军旅剧场,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
怀旧影院,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
精品电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
赛马直击,http://gslb.cdn.hk.chinamobile.com/live/d2afb43f61464fc5a3d3b1b0a4c187a1/11a674a3cca94ceaafab4bd0e2ae634c-2.m3u8
1.吃米滴虫,http://epg.112114.xyz/douyu/315457
2.神乐影片1,http://epg.112114.xyz/douyu/122402
3.神乐影片2,http://epg.112114.xyz/douyu/85894
4.周末影院,http://epg.112114.xyz/douyu/3637765
5.特辑影院,http://epg.112114.xyz/douyu/3637778
6.刘德华电影2,http://epg.112114.xyz/douyu/8985415
7.喜剧经典,http://epg.112114.xyz/douyu/9650887
8.豆瓣高分,http://epg.112114.xyz/douyu/8770422
9.霍格影片,http://epg.112114.xyz/douyu/8814650
10.可乐电影,http://epg.112114.xyz/douyu/20415
11.奶虫恐怖电影,http://epg.112114.xyz/douyu/263824
12.星星影院,http://epg.112114.xyz/douyu/315131
13.科幻系列,http://epg.112114.xyz/douyu/8107217
14.变种人电影,http://epg.112114.xyz/douyu/9651304
15.小宇60帧,http://epg.112114.xyz/douyu/323876
16.华语动作电影,http://epg.112114.xyz/douyu/1504768
17.恐怖电影,http://epg.112114.xyz/douyu/310926
18.高帧影片,http://epg.112114.xyz/douyu/6763930
搞笑鬼片系列[728*408][960*528],http://txtest-xp2p.p2p.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.xs

金庸群侠电影,http://txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs 
许三多军营成长史,http://txtest-xp2p.p2p.huya.com/src/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.xs
新水hu·在下正是西公子！,http://txtest-xp2p.p2p.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.xs
呆萌小岳岳+一代枭雄为报父仇励精图治,http://txtest-xp2p.p2p.huya.com/src/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1.xs
李连杰系列+武打高产王,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
一代强秦崛起之路,http://txtest-xp2p.p2p.huya.com/src/1524439835-1524439835-6547419236044636160-3049003126-10057-A-0-1.xs
脑壳不太好+安家_中介与客户究竟是怎样的关系,http://txtest-xp2p.p2p.huya.com/src/1524434084-1524434084-6547394535687716864-3048991624-10057-A-0-1.xs
粉娘+神医必备+红烧狮子头,http://txtest-xp2p.p2p.huya.com/src/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1.xs
麋鹿+黑帮斗争+黑与白的对峙_情与义的泯灭,http://txtest-xp2p.p2p.huya.com/src/1394575541-1394575541-5989656340396507136-2789274538-10057-A-0-1.xs
嫣然+以一敌百_不得不服！,http://txtest-xp2p.p2p.huya.com/src/1524418101-1524418101-6547325889225424896-3048959658-10057-A-0-1.xs
阿汤哥+007,http://txtest-xp2p.p2p.huya.com/src/1099531752778-1099531752778-86436225421934592-2199063629012-10057-A-0-1.xs
镖在人在,http://txtest-xp2p.p2p.huya.com/src/1449574253-1449574253-6225874009758629888-2847699210-10057-A-0-1.xs
千与千寻的思考+收到！特种部队出发,http://txtest-xp2p.p2p.huya.com/src/1099531752783-1099531752783-86436246896771072-2199063629022-10057-A-0-1.xs
桃白柏+酸奶味与芒果味的爆浆麻糬,http://txtest-xp2p.p2p.huya.com/src/94525224-2701577876-11603188625017143296-299654480-10057-A-0-1.xs
王晶的玄幻武侠剧,http://txtest-xp2p.p2p.huya.com/src/1420294575-1420294575-6100118750311219200-3048991588-10057-A-0-1.xs
铁血真汉子+国产悬疑精选·智商在线,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.xs
黄渤电影[1920*816][1280*544],http://txtest-xp2p.p2p.huya.com/src/1448737849-1448737849-6222281681932386304-2847687520-10057-A-0-1.xs
漫威宇宙电影[1280*544][1280*690],http://txtest-xp2p.p2p.huya.com/src/1448738325-1448738325-6222283726336819200-3048991600-10057-A-0-1.xs
经典港整风整蛊电影[1280*720][1080*608],http://epg.112114.xyz/huya/11602058
生活大爆炸[1280*720][1280*720],http://txtest-xp2p.p2p.huya.com/src/1099531752754-1099531752754-86436122342719488-2199063628964-10057-A-0-1.xs
死神来了系列[1024*576][1024*576],http://txtest-xp2p.p2p.huya.com/src/1423782074-1423782074-6115097444461051904-2847687604-10057-A-0-1.xs
中国功夫系列[1280*692][1280*544],http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs
香港黑帮系列[1280*800][948*500],http://txtest-xp2p.p2p.huya.com/src/1394575541-1394575541-5989656340396507136-2789274538-10057-A-0-1.xs
今晚80后·年轻人的新态度[1920*1080],http://txtest-xp2p.p2p.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.xs
测试台,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
在外三藏獒_在家三二哈,http://txtest-xp2p.p2p.huya.com/src/1524418106-1524418106-6547325910700261376-3048959668-10057-A-0-1.xs
猛鬼恐怖系列胆小勿进[1920*1080],http://txtest-xp2p.p2p.huya.com/src/1199583305794-1199583305794-5529470647832412160-2399166735044-10057-A-0-1.xs

影集,#genre#
惊悚午夜,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8
票房电影,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
五星影院,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8
怀旧剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8
谍战剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8
权谋剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8
军事观察,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8
糖豆广场舞,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_235_600_t10/c56_lb_235_600_t10.m3u8
经典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
jj斗地主,http://bp-caster.bestv.com.cn:80/359/1/video.m3u8
英雄联盟,http://hls-ott-zhibo.wasu.tv/live/461/index.m3u8
唐人街探案3,https://cdn.zoubuting.com/20210625/YAsZuFuS/1200kb/hls/index.m3u8
非遗美食,http://hls-ott-zhibo.wasu.tv/live/181/index.m3u8
天映频道,http://51.79.82.208:16024
经典再现,http://112.19.214.90:8883/tsfile/live/1009_1.m3u8
高清影院,http://112.19.214.90:8883/tsfile/live/1011_1.m3u8
每日影院,http://beifeng.site:4000/udp/239.3.1.111:8001
幸福剧场,http://beifeng.site:4000/udp/239.3.1.112:8001
幸福娱乐,http://beifeng.site:4000/udp/239.3.1.113:8001
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8 
HBO,http://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b5000000.m3u8?bycoca
HBO,https://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b2500000.m3u8
HBO,http://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b5000000.m3u8?bycoca
HBO,http://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b5000000.m3u8

埋堆,#genre#
西游记第一部张卫健,http://txtest-xp2p.p2p.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.xs
西游记第二部陈浩民,http://txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
西游记二粤语-陈浩民,http://txtest-xp2p.p2p.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.xs
封神榜-陈浩民版哪吒,http://txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
寻秦记,http://txtest-xp2p.p2p.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.xs
楚汉骄雄 郑少秋,http://txtest-xp2p.p2p.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.xs
雪山飞狐,http://txtest-xp2p.p2p.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.xs
射雕之九阴真经,http://txtest-xp2p.p2p.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.xs
